GRIDCODE,CVEENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
183828,15046,58845.2746,4130.830135
183828,15046,58845.2746,1707.375918
183829,15046,58845.2746,3537.932196
183830,15046,58845.2746,3493.337239
183830,15046,58845.2746,1108.156935
183830,15046,58845.2746,1391.368465
183832,15057,152692.6505,8794.0475
183832,15013,98020.3072,4400.980805
183832,15013,98020.3072,1894.330075
183833,15057,152692.6505,2150.759096
183833,15013,98020.3072,5612.693531
183834,15104,74900.8349,6108.824649
183834,15057,152692.6505,360.0809057
183834,15104,74900.8349,4179.492125
183834,15013,98020.3072,632.8929841
183834,15104,74900.8349,735.9746855
183834,15104,74900.8349,754.9203838
183835,15104,74900.8349,2975.837172
183835,15104,74900.8349,2658.611543
183835,15104,74900.8349,528.5243287
183835,15104,74900.8349,494.4550714
183836,9005,98782.4807,3474.868446
183836,9005,98782.4807,2150.733013
183836,9005,98782.4807,2627.126101
183836,9005,98782.4807,1286.604694
183836,15104,74900.8349,2047.481039
183836,15104,74900.8349,2565.07672
183836,15104,74900.8349,371.4347262
183836,15104,74900.8349,1812.619508
183837,9005,98782.4807,2562.523703
183837,9005,98782.4807,6334.951493
183838,9005,98782.4807,233.333309
183838,15104,74900.8349,73.99646065
183838,15104,74900.8349,5240.512492
183838,15104,74900.8349,132.0361967
183838,15104,74900.8349,167.760115
183838,15104,74900.8349,1354.884933
183839,15104,74900.8349,1741.530006
183839,15104,74900.8349,778.4624691
183839,15033,201722.5461,1354.617729
183839,15033,201722.5461,2909.438329
183839,15104,74900.8349,2266.666745
183839,15033,201722.5461,2888.90483
183840,15033,201722.5461,597.715795
183840,15033,201722.5461,2013.963912
183841,15011,54962.2272,6000.160705
183841,15033,201722.5461,6424.281973
183842,15011,54962.2272,2716.823075
183842,15011,54962.2272,1641.64934
183845,15099,268661.5579,5707.599612
183845,15011,54962.2272,2084.113041
183846,15099,268661.5579,341.9996163
183846,15099,268661.5579,1552.909438
183846,15099,268661.5579,5082.817949
183846,15099,268661.5579,81.29034522
183846,15099,268661.5579,324.3879748
183846,15099,268661.5579,842.1583578
183846,15099,268661.5579,653.6853827
183846,15099,268661.5579,405.7211544
183846,15099,268661.5579,1188.893911
183846,15099,268661.5579,3334.359038
183846,15099,268661.5579,1268.99374
183846,15099,268661.5579,2310.381745
183846,15030,10028.7483,38.67621968
183846,15011,54962.2272,371.3433163
183846,15099,268661.5579,884.3752041
183846,15099,268661.5579,2438.533214
183846,15099,268661.5579,1191.365704
183846,15099,268661.5579,2355.509347
183846,15099,268661.5579,2267.450869
183846,15099,268661.5579,4347.807173
183846,15099,268661.5579,1120.350672
183847,15099,268661.5579,5713.38691
183847,15099,268661.5579,2664.487744
183847,15099,268661.5579,6134.583013
183847,15099,268661.5579,95.22543756
183848,15099,268661.5579,6126.089727
183848,15099,268661.5579,5796.103357
183848,15099,268661.5579,93.56592869
183848,15099,268661.5579,3556.278648
183849,15099,268661.5579,4362.548467
183849,15093,74932.9506,315.9109941
183850,15099,268661.5579,3408.950151
183850,15093,74932.9506,632.3018629
183856,29021,54327.3903,160.7375613
183856,29006,132245.863,3030.077915
183856,29021,54327.3903,744.8101682
183856,29021,54327.3903,849.7721742
183857,29021,54327.3903,2368.530681
183857,29006,132245.863,593.5948493
183858,29021,54327.3903,7466.140341
183859,29021,54327.3903,6854.063964
183860,29020,62847.1937,1490.335783
183860,29021,54327.3903,3288.426402
183860,29021,54327.3903,78.8094717
183860,29021,54327.3903,3550.380331
183860,29020,62847.1937,3122.547937
183861,29020,62847.1937,2430.068067
183861,29020,62847.1937,3805.148418
183861,29020,62847.1937,109.2298779
183861,29020,62847.1937,749.4162451
183861,29020,62847.1937,1727.457395
183862,29020,62847.1937,1774.251464
183862,29020,62847.1937,4412.962829
183862,29020,62847.1937,1115.299186
183863,29020,62847.1937,3170.221458
183863,29014,75496.1871,1313.88671
183864,29014,75496.1871,6387.991398
183867,29055,19423.3624,2511.531687
183867,29014,75496.1871,3554.547589
183867,29011,21147.2462,87.449085
183868,29011,21147.2462,175.2409489
183868,29011,21147.2462,308.0901958
183868,29011,21147.2462,181.3728612
183868,29011,21147.2462,1041.462275
183868,29011,21147.2462,346.2041367
183869,29011,21147.2462,1935.642588
183869,29011,21147.2462,19.10122315
183869,29003,71017.3942,1147.536729
183870,29011,21147.2462,2274.203425
183870,29003,71017.3942,4343.545432
183870,29003,71017.3942,353.6891384
183871,29003,71017.3942,1851.639289
183872,29003,71017.3942,321.8698739
183872,29031,97499.6008,1268.859345
183872,29003,71017.3942,5061.424656
183873,29031,97499.6008,1900.169116
183873,29031,97499.6008,641.2822586
183873,29003,71017.3942,10.99355818
183873,29003,71017.3942,2365.516754
183873,29003,71017.3942,1159.337528
183873,29003,71017.3942,720.1109895
183873,29031,97499.6008,4943.995694
183874,29031,97499.6008,6783.572811
183875,29031,97499.6008,2019.714693
183875,29031,97499.6008,250.3928482
183875,29031,97499.6008,418.8371392
183875,29031,97499.6008,322.7415826
183875,29031,97499.6008,968.3139389
183875,29031,97499.6008,5345.291891
183883,21083,85588.0876,11676.31628
183883,29004,75643.4759,657.2068499
183885,21094,43679.0195,569.4010799
183886,21094,43679.0195,1770.586095
183888,21094,43679.0195,3948.539054
183889,21094,43679.0195,3576.554697
184862,15124,138348.8179,6170.488904
184864,15124,138348.8179,7324.973777
184864,15074,220668.8271,48.44128907
184867,15074,220668.8271,2225.723616
184867,15074,220668.8271,4733.788709
184867,15074,220668.8271,1569.316191
184871,15042,201188.5557,7358.038672
184872,15042,201188.5557,4536.602157
184872,15042,201188.5557,1717.531687
184873,15042,201188.5557,3311.118358
184873,15042,201188.5557,3861.535752
184873,15042,201188.5557,113.549056
184873,15042,201188.5557,3380.689813
184873,15042,201188.5557,889.8423651
184874,15042,201188.5557,2374.095414
184874,15042,201188.5557,3442.938187
184874,15042,201188.5557,471.936286
184874,15042,201188.5557,977.0443229
184874,15042,201188.5557,1498.908433
184874,15042,201188.5557,1491.992938
184874,15042,201188.5557,1036.60785
184874,15042,201188.5557,1050.999268
184874,15042,201188.5557,163.1913854
184874,15042,201188.5557,3714.596624
184874,15042,201188.5557,4827.447794
184875,15042,201188.5557,3556.806516
184875,15042,201188.5557,2677.782561
184875,15042,201188.5557,2596.151743
184875,15047,105630.8039,3140.167065
184875,15042,201188.5557,321.4211394
184876,15047,105630.8039,3796.194525
184876,15047,105630.8039,2292.97819
184876,15047,105630.8039,2423.590442
184877,15047,105630.8039,135.2174694
184878,15047,105630.8039,3767.311509
184878,15047,105630.8039,160.2591774
184879,15047,105630.8039,6350.551876
184880,15047,105630.8039,1715.808015
184880,15047,105630.8039,1783.563395
184880,15047,105630.8039,6596.428282
184881,15047,105630.8039,9308.387439
184882,15087,151264.7203,7211.285401
184882,15047,105630.8039,69.04066142
184883,15038,67823.8212,5467.396435
184883,15087,151264.7203,1601.849146
184883,15038,67823.8212,1535.635088
184883,15060,160883.6923,275.9211804
184883,15038,67823.8212,1285.994802
184886,15038,67823.8212,7155.084004
184886,15038,67823.8212,2511.779342
184886,15038,67823.8212,908.7905462
184886,15038,67823.8212,1702.574571
184887,15046,58845.2746,160.7961058
184887,15038,67823.8212,5191.174839
184887,15038,67823.8212,5763.185104
184889,15046,58845.2746,792.1557138
184889,15013,98020.3072,53.5341938
184890,15013,98020.3072,3511.524451
184890,15013,98020.3072,1441.05569
184891,15013,98020.3072,1059.318055
184891,15013,98020.3072,11900.32545
184891,15013,98020.3072,810.5551542
184891,15013,98020.3072,4211.021444
184891,15013,98020.3072,357.5083037
184891,15013,98020.3072,2019.115159
184892,15013,98020.3072,2980.807013
184892,15013,98020.3072,5093.854488
184892,15013,98020.3072,2864.588232
184892,15013,98020.3072,2367.333715
184893,15013,98020.3072,1596.855799
184893,15104,74900.8349,609.4395976
184893,15013,98020.3072,783.2956317
184894,15104,74900.8349,5366.788673
184894,15104,74900.8349,899.4067991
184894,15104,74900.8349,2594.895891
184894,15104,74900.8349,968.4756311
184894,15104,74900.8349,1732.282857
184894,15104,74900.8349,1729.928037
184894,15104,74900.8349,74.03351667
184894,15104,74900.8349,1973.953735
184894,15104,74900.8349,455.7654684
184894,15104,74900.8349,1725.47072
184895,15104,74900.8349,6791.141754
184896,9005,98782.4807,471.0973645
184896,9005,98782.4807,9967.008822
184896,15104,74900.8349,100.0352227
184897,9005,98782.4807,750.1327543
184897,9005,98782.4807,631.2201338
184898,15033,201722.5461,2625.70135
184899,15033,201722.5461,5004.507087
184899,15033,201722.5461,6658.968986
184900,15033,201722.5461,1690.501749
184900,15011,54962.2272,3911.049224
184900,15033,201722.5461,6231.080877
184900,15033,201722.5461,146.8219227
184900,15033,201722.5461,453.998545
184901,15011,54962.2272,1591.088248
184901,15033,201722.5461,1232.357543
184901,15011,54962.2272,40.8553237
184904,15011,54962.2272,1642.094913
184904,15011,54962.2272,6588.681816
184904,15011,54962.2272,5027.515258
184904,15011,54962.2272,2020.827486
184904,15011,54962.2272,960.5877911
184904,15011,54962.2272,1187.300511
184904,15030,10028.7483,4246.158671
184904,15011,54962.2272,475.1326738
184904,15030,10028.7483,3469.788631
184904,15011,54962.2272,193.4504618
184904,15030,10028.7483,299.2559591
184905,15011,54962.2272,167.0632756
184905,15099,268661.5579,163.6339529
184905,15028,19417.3501,2945.017043
184905,15099,268661.5579,1730.297442
184905,15030,10028.7483,1355.00875
184905,15028,19417.3501,1828.873938
184905,15028,19417.3501,1080.508426
184905,15030,10028.7483,619.8600727
184905,15028,19417.3501,1687.450257
184905,15028,19417.3501,734.1474465
184905,15069,6682.2843,86.78391689
184905,15028,19417.3501,2436.433015
184906,15099,268661.5579,645.265564
184906,15099,268661.5579,915.4622325
184906,15099,268661.5579,2444.71412
184906,15069,6682.2843,338.2505219
184906,15099,268661.5579,796.669669
184906,15069,6682.2843,1000.390807
184906,15069,6682.2843,1733.636996
184906,15069,6682.2843,187.3393443
184906,15093,74932.9506,2616.050205
184906,15069,6682.2843,2409.104412
184907,15099,268661.5579,4931.395146
184907,15099,268661.5579,1065.181984
184907,15093,74932.9506,627.3374633
184907,15099,268661.5579,339.2223461
184907,15093,74932.9506,305.9043589
184907,15093,74932.9506,2545.06755
184907,15099,268661.5579,678.4053849
184907,15093,74932.9506,4021.097034
184908,15099,268661.5579,1697.841875
184908,15099,268661.5579,389.7561775
184908,15093,74932.9506,4897.459156
184908,15099,268661.5579,4319.693332
184909,15093,74932.9506,6707.252964
184910,15093,74932.9506,6975.543083
184911,15093,74932.9506,2357.773501
184911,29006,132245.863,2427.661018
184914,29006,132245.863,2970.962341
184914,29006,132245.863,837.9194114
184914,29006,132245.863,1616.207065
184914,29006,132245.863,1430.08301
184915,29006,132245.863,3632.435788
184915,29006,132245.863,256.509295
184916,29006,132245.863,1113.466761
184916,29006,132245.863,290.5052213
184916,29006,132245.863,5124.869113
184916,29006,132245.863,1188.688449
184916,29006,132245.863,149.1794579
184917,29021,54327.3903,3345.165202
184917,29006,132245.863,308.4195796
184918,29006,132245.863,2098.91273
184919,29021,54327.3903,1938.964915
184919,29006,132245.863,3024.103503
184920,29020,62847.1937,2651.613425
184920,29006,132245.863,611.0586837
184923,29014,75496.1871,354.6024107
184923,29014,75496.1871,3228.148362
184926,29011,21147.2462,2569.765963
184926,29034,154222.4584,2668.134176
184926,29011,21147.2462,46.10650894
184926,29034,154222.4584,739.5894185
184926,29011,21147.2462,2131.843545
184927,29003,71017.3942,1055.186629
184927,29011,21147.2462,825.673192
184927,29003,71017.3942,375.4039332
184927,29034,154222.4584,824.4567241
184927,29003,71017.3942,644.0807741
184928,29003,71017.3942,4936.8249
184928,29003,71017.3942,1803.375924
184928,29003,71017.3942,141.4494753
184928,29003,71017.3942,367.1848284
184928,29003,71017.3942,1544.032979
184928,29003,71017.3942,1243.558224
184928,29003,71017.3942,508.5592865
184929,29003,71017.3942,6034.193804
184929,29003,71017.3942,1195.437764
184929,29003,71017.3942,74.17317967
184929,29003,71017.3942,331.6322624
184929,29003,71017.3942,1745.441323
184930,29003,71017.3942,4452.410017
184930,29003,71017.3942,4525.492609
184931,29034,154222.4584,425.213652
184931,29003,71017.3942,5744.468531
184934,29031,97499.6008,3639.786439
184934,29031,97499.6008,1142.430503
184934,29031,97499.6008,2835.10723
184935,29031,97499.6008,6351.243134
184936,29047,7826.6328,1394.016125
184936,29034,154222.4584,1412.059657
184936,29031,97499.6008,129.6279115
184936,29047,7826.6328,1570.189755
184937,29047,7826.6328,1516.450149
184937,29030,41830.5229,589.4837307
184938,29046,25957.9667,1939.086644
184938,29030,41830.5229,317.681709
184942,21083,85588.0876,2486.34587
184943,21083,85588.0876,4118.287949
184943,21094,43679.0195,3161.423835
184944,21094,43679.0195,5505.616862
184944,21094,43679.0195,1016.183273
184944,21083,85588.0876,80.22721671
184944,21094,43679.0195,6186.253696
184948,21094,43679.0195,2030.933314
184948,21105,13094.486,4879.718344
185921,15124,138348.8179,6045.635035
185923,15124,138348.8179,1728.795799
185923,15074,220668.8271,3599.845718
185923,15074,220668.8271,2114.982944
185923,15074,220668.8271,967.7711331
185924,15074,220668.8271,105.8832126
185924,15074,220668.8271,2818.144163
185925,15074,220668.8271,1424.240584
185925,15074,220668.8271,3519.469725
185926,15074,220668.8271,1638.521035
185926,15074,220668.8271,1649.372042
185926,15074,220668.8271,1826.341647
185926,15074,220668.8271,4236.579726
185926,15074,220668.8271,1668.30897
185926,15074,220668.8271,261.6205575
185926,15074,220668.8271,458.383253
185927,15074,220668.8271,8498.370287
185928,15074,220668.8271,4055.102706
185929,15074,220668.8271,1108.793605
185929,15042,201188.5557,7060.204517
185929,15042,201188.5557,4210.277129
185929,15042,201188.5557,77.70558367
185930,15042,201188.5557,151.0844794
185931,15042,201188.5557,2485.171439
185932,15042,201188.5557,3162.627328
185932,15042,201188.5557,43.06562938
185933,15042,201188.5557,3290.65951
185933,15042,201188.5557,2308.615543
185933,15042,201188.5557,2991.268397
185933,15042,201188.5557,1154.2064
185934,15042,201188.5557,1187.114126
185934,15042,201188.5557,927.5864891
185934,15042,201188.5557,636.090491
185934,15042,201188.5557,1249.495685
185934,15042,201188.5557,2322.052583
185934,15042,201188.5557,3210.584467
185936,15047,105630.8039,5108.934276
185936,15047,105630.8039,2769.696432
185936,15047,105630.8039,941.90353
185937,15047,105630.8039,1266.453288
185937,15047,105630.8039,2179.750849
185937,15047,105630.8039,2646.933086
185937,15047,105630.8039,1038.639463
185942,15060,160883.6923,8613.214101
185943,15060,160883.6923,2478.952751
185944,15060,160883.6923,3108.938581
185945,15060,160883.6923,1481.350478
185945,15060,160883.6923,570.5415472
185945,15060,160883.6923,1010.683708
185946,15038,67823.8212,1414.425468
185946,15060,160883.6923,6659.301771
185946,15038,67823.8212,52.19253551
185946,15060,160883.6923,2740.156637
185946,15060,160883.6923,1407.077759
185946,15060,160883.6923,348.6386769
185947,15060,160883.6923,48.31989922
185947,15038,67823.8212,1261.741018
185947,15060,160883.6923,269.5011821
185947,15038,67823.8212,998.0481564
185947,15060,160883.6923,2759.976577
185947,15038,67823.8212,4047.375393
185947,15060,160883.6923,136.7827108
185947,15060,160883.6923,3152.038371
185948,15060,160883.6923,658.3021483
185950,15013,98020.3072,7.206948958
185950,15013,98020.3072,5546.882613
185950,15060,160883.6923,1981.309445
185950,15013,98020.3072,2572.123446
185950,15013,98020.3072,957.2694559
185950,15013,98020.3072,1311.565395
185950,15060,160883.6923,253.1182686
185950,15013,98020.3072,1256.318775
185951,15013,98020.3072,1183.079845
185951,15013,98020.3072,2481.601453
185951,15013,98020.3072,3100.1362
185951,15013,98020.3072,2938.147371
185951,15013,98020.3072,1698.936362
185952,15013,98020.3072,2765.034885
185952,15104,74900.8349,880.8539935
185952,15013,98020.3072,2836.099595
185952,15013,98020.3072,4037.45744
185953,15121,143623.0177,201.4489657
185953,15121,143623.0177,324.3998101
185953,15104,74900.8349,608.8445577
185953,15104,74900.8349,1645.348221
185953,15104,74900.8349,5256.537675
185953,15121,143623.0177,1894.669372
185953,15104,74900.8349,2762.802538
185953,15121,143623.0177,2259.476323
185953,15121,143623.0177,134.5422897
185953,15121,143623.0177,834.6834771
185953,15121,143623.0177,1.338001824
185953,15109,84681.532,1350.805133
185953,15121,143623.0177,1003.315012
185958,15033,201722.5461,6687.910885
185958,15033,201722.5461,6175.859097
185959,15033,201722.5461,2234.297791
185959,15033,201722.5461,269.9961886
185959,15033,201722.5461,4199.072126
185959,15033,201722.5461,1797.01822
185959,15033,201722.5461,1305.69153
185959,15033,201722.5461,1508.866333
185960,15033,201722.5461,1699.584001
185962,15100,31008.5701,4230.061171
185962,15011,54962.2272,1713.720419
185962,15100,31008.5701,286.9228901
185962,15011,54962.2272,2588.394469
185963,15011,54962.2272,6510.39304
185963,15100,31008.5701,3615.980803
185963,15011,54962.2272,3.19857008
185963,15011,54962.2272,1055.964975
185963,15100,31008.5701,1182.780094
185963,15100,31008.5701,4869.292697
185963,15028,19417.3501,1354.645091
185963,15011,54962.2272,1.276240026
185964,15028,19417.3501,5609.362548
185964,15028,19417.3501,1740.912309
185965,15093,74932.9506,4468.753234
185965,15069,6682.2843,926.778305
185965,15093,74932.9506,2323.255103
185966,15093,74932.9506,4020.231361
185966,15093,74932.9506,2221.718638
185966,15093,74932.9506,2334.797132
185967,15093,74932.9506,6826.739045
185968,15093,74932.9506,6108.573883
185969,15093,74932.9506,6574.857401
185970,15093,74932.9506,2146.462666
185970,15093,74932.9506,5905.863931
185970,29006,132245.863,216.2413057
185970,29006,132245.863,222.664147
185971,29006,132245.863,6328.117596
185971,29006,132245.863,6476.650631
185972,29006,132245.863,3403.23724
185972,29006,132245.863,3720.280867
185972,29006,132245.863,3310.418074
185972,29006,132245.863,1436.820272
185973,29006,132245.863,2817.893118
185973,29006,132245.863,4475.519809
185974,29006,132245.863,6059.228301
185975,29006,132245.863,1974.438172
185975,29006,132245.863,6194.580277
185976,29006,132245.863,4058.953528
185977,29006,132245.863,4337.781656
185977,29006,132245.863,2830.619423
185977,29006,132245.863,3845.630042
185978,29006,132245.863,3109.569731
185979,29020,62847.1937,3098.538525
185979,29020,62847.1937,2468.326852
185979,29006,132245.863,213.632698
185980,29020,62847.1937,1854.343763
185980,29045,3494.9042,902.7833949
185980,29020,62847.1937,741.256159
185980,29045,3494.9042,247.5763577
185981,29020,62847.1937,4028.050836
185981,29014,75496.1871,2598.843537
185982,29014,75496.1871,246.1798547
185982,29014,75496.1871,2426.171578
185984,29034,154222.4584,2120.223269
185985,29034,154222.4584,2193.407538
185985,29034,154222.4584,520.0332907
185985,29034,154222.4584,2515.772714
185985,29034,154222.4584,3052.942143
185985,29034,154222.4584,1452.694556
185986,29034,154222.4584,1840.390766
185987,29003,71017.3942,702.2027867
185988,29003,71017.3942,6448.936238
185989,29003,71017.3942,127.5483553
185990,29034,154222.4584,3470.943365
185990,29003,71017.3942,2671.246342
185993,29031,97499.6008,2084.11427
185994,29034,154222.4584,4672.334492
185994,29031,97499.6008,564.3286564
185995,29047,7826.6328,2660.518302
185995,29034,154222.4584,37.19147709
185996,29047,7826.6328,685.4585071
185996,29030,41830.5229,3913.644584
185997,29046,25957.9667,7877.40141
185998,29046,25957.9667,3729.17178
185998,29046,25957.9667,9058.007408
185999,29046,25957.9667,557.4816541
186002,21083,85588.0876,1626.845002
186003,21083,85588.0876,6209.397343
186007,21105,13094.486,2911.447192
186007,21105,13094.486,902.3040074
186007,21105,13094.486,1610.297929
186008,21105,13094.486,2452.225855
186980,15124,138348.8179,6016.987696
186981,15124,138348.8179,6878.901181
186981,15074,220668.8271,472.3101843
186981,15124,138348.8179,2081.211029
186982,15074,220668.8271,1123.222909
186982,15074,220668.8271,5300.845626
186983,15074,220668.8271,132.2837863
186983,15074,220668.8271,4798.371413
186983,15074,220668.8271,3049.061552
186983,15074,220668.8271,1026.373085
186983,15074,220668.8271,8.921472533
186984,15074,220668.8271,951.2675994
186985,15074,220668.8271,7158.480516
186987,15074,220668.8271,3591.750161
186987,15074,220668.8271,1640.688043
186987,15074,220668.8271,5997.457097
186987,15074,220668.8271,578.8018439
186988,15074,220668.8271,329.4520191
186992,15048,249380.4828,2318.242987
186992,15042,201188.5557,2827.147388
186992,15042,201188.5557,5751.187809
186992,15048,249380.4828,6490.5202
186992,15042,201188.5557,156.0931722
186993,15042,201188.5557,6914.445279
186995,15047,105630.8039,2093.871881
186996,15047,105630.8039,1269.038281
186996,15047,105630.8039,4026.518752
186996,15047,105630.8039,7067.667926
187001,15060,160883.6923,585.3559797
187001,15112,102428.2618,3566.478113
187001,15060,160883.6923,3581.126833
187001,15060,160883.6923,209.6757621
187002,15060,160883.6923,1470.864245
187003,15060,160883.6923,170.8145461
187004,15060,160883.6923,1691.629973
187004,15060,160883.6923,628.3592711
187004,15060,160883.6923,1105.027782
187004,15060,160883.6923,2613.52614
187007,15060,160883.6923,6468.891122
187007,15060,160883.6923,3617.923221
187008,15060,160883.6923,3174.529461
187008,15060,160883.6923,4816.401648
187008,15060,160883.6923,3193.953801
187008,15060,160883.6923,1448.059483
187009,15060,160883.6923,3254.300367
187009,15060,160883.6923,3239.196603
187009,15060,160883.6923,1001.079655
187009,15060,160883.6923,49.16722514
187009,15060,160883.6923,3418.359867
187009,15060,160883.6923,1968.657764
187009,15060,160883.6923,1499.495472
187009,15121,143623.0177,423.9774862
187009,15060,160883.6923,1797.892114
187010,15121,143623.0177,1671.627129
187010,15013,98020.3072,227.163152
187010,15121,143623.0177,323.0180622
187010,15121,143623.0177,16.9848431
187010,15121,143623.0177,3662.852758
187010,15013,98020.3072,1920.538323
187010,15013,98020.3072,2851.965964
187010,15013,98020.3072,909.730434
187011,15121,143623.0177,1518.848301
187011,15121,143623.0177,469.4198496
187011,15121,143623.0177,12293.903
187011,15013,98020.3072,902.3825541
187011,15013,98020.3072,272.5850211
187011,15013,98020.3072,203.0122761
187011,15013,98020.3072,4449.479519
187011,15121,143623.0177,5581.386124
187012,15121,143623.0177,5900.7286
187012,15121,143623.0177,1720.234443
187012,15109,84681.532,307.3761215
187012,15121,143623.0177,430.7204357
187012,15109,84681.532,128.4970454
187012,15109,84681.532,2052.449378
187012,15121,143623.0177,189.7573231
187012,15109,84681.532,1218.141052
187012,15121,143623.0177,1233.169283
187012,15109,84681.532,1753.094458
187012,15109,84681.532,806.6335899
187012,15109,84681.532,2445.629862
187012,15109,84681.532,341.0823262
187012,15121,143623.0177,3907.262914
187012,15109,84681.532,75.31273371
187012,15109,84681.532,2000.771493
187012,15109,84681.532,2173.219075
187012,15109,84681.532,1777.411997
187013,15109,84681.532,557.0252001
187013,15109,84681.532,175.4461654
187013,15109,84681.532,6244.656166
187013,15109,84681.532,4093.75138
187013,15109,84681.532,385.4204999
187013,15109,84681.532,1872.210244
187016,15033,201722.5461,2081.576749
187017,15033,201722.5461,7680.75575
187017,15033,201722.5461,1920.742676
187017,15033,201722.5461,1313.495589
187017,15033,201722.5461,161.0038475
187017,15033,201722.5461,5167.936267
187017,15033,201722.5461,1719.23056
187017,15033,201722.5461,1994.096633
187017,15033,201722.5461,338.6819926
187017,15033,201722.5461,828.3687887
187017,15033,201722.5461,2224.002814
187018,15033,201722.5461,1956.322991
187018,15033,201722.5461,2282.348657
187018,15033,201722.5461,583.1418889
187018,15033,201722.5461,5909.935875
187018,15033,201722.5461,4233.295547
187018,15033,201722.5461,2589.024443
187018,15081,184095.1519,1631.425944
187018,15033,201722.5461,55.75700343
187018,15033,201722.5461,3201.575226
187018,15033,201722.5461,4640.715501
187018,15081,184095.1519,1775.094058
187018,15033,201722.5461,900.6435549
187018,15033,201722.5461,1660.525906
187018,15033,201722.5461,424.4535986
187018,15033,201722.5461,1271.220341
187018,15033,201722.5461,72.27232092
187018,15033,201722.5461,4752.616707
187018,15033,201722.5461,5434.145477
187018,15033,201722.5461,78.66485745
187018,15033,201722.5461,1690.867007
187019,15033,201722.5461,1034.847507
187019,15033,201722.5461,2032.363879
187019,15033,201722.5461,23.71171604
187019,15033,201722.5461,4022.219101
187019,15033,201722.5461,7843.575209
187019,15033,201722.5461,3752.736723
187019,15002,100230.5108,1034.300601
187019,15033,201722.5461,101.3572236
187019,15033,201722.5461,49.90190627
187020,15002,100230.5108,10767.35012
187020,15100,31008.5701,269.5049595
187020,15002,100230.5108,1221.62772
187020,15100,31008.5701,307.1519876
187020,15002,100230.5108,703.3562682
187020,15002,100230.5108,3730.588835
187021,15100,31008.5701,4265.451404
187021,15100,31008.5701,6116.35455
187021,15100,31008.5701,1044.677199
187021,15100,31008.5701,69.00762398
187021,15002,100230.5108,500.592642
187021,15002,100230.5108,3273.396059
187021,15002,100230.5108,1028.406565
187021,15100,31008.5701,1612.814838
187021,15002,100230.5108,332.6650086
187021,15002,100230.5108,1168.977802
187021,15100,31008.5701,161.5897021
187021,15002,100230.5108,434.8784834
187021,15100,31008.5701,959.4637096
187021,15002,100230.5108,951.3821453
187021,15002,100230.5108,748.1592121
187021,15002,100230.5108,857.6035065
187021,15002,100230.5108,1550.24088
187021,15002,100230.5108,1657.004283
187021,15100,31008.5701,1404.592169
187022,15100,31008.5701,612.9242528
187022,15002,100230.5108,383.9433613
187023,15002,100230.5108,1872.554787
187032,29006,132245.863,4627.401048
187033,29006,132245.863,6007.103511
187034,29006,132245.863,577.3946258
187034,29006,132245.863,622.7102482
187034,29006,132245.863,759.301387
187034,29006,132245.863,738.9548856
187034,29006,132245.863,1378.172532
187034,29006,132245.863,833.9253232
187034,29006,132245.863,2979.114177
187034,29006,132245.863,1476.115565
187034,29006,132245.863,642.6364391
187034,29006,132245.863,5828.697452
187035,29006,132245.863,2290.152751
187037,29020,62847.1937,4200.585145
187037,29006,132245.863,1023.880756
187038,29020,62847.1937,3248.786831
187039,29020,62847.1937,160.384789
187039,29020,62847.1937,1328.214382
187039,29045,3494.9042,171.9899775
187039,29045,3494.9042,2172.554487
187039,29020,62847.1937,508.2669971
187042,29034,154222.4584,1953.12487
187043,29034,154222.4584,6701.634404
187047,29034,154222.4584,280.7078103
187047,29003,71017.3942,6450.314494
187047,29034,154222.4584,86.86400468
187048,29034,154222.4584,3499.365634
187048,29034,154222.4584,1466.255143
187048,29034,154222.4584,2503.3833
187049,29034,154222.4584,4061.455877
187049,29034,154222.4584,2195.723461
187049,29034,154222.4584,1774.543903
187050,29034,154222.4584,6934.982591
187051,29034,154222.4584,5769.418481
187052,29034,154222.4584,530.5894551
187052,29034,154222.4584,9791.452876
187053,29034,154222.4584,984.7067268
187057,29046,25957.9667,1241.251719
187058,21083,85588.0876,8906.696115
187058,29046,25957.9667,1555.566052
187061,21083,85588.0876,7235.120547
187062,21083,85588.0876,3467.412016
187067,21044,30836.4063,5968.13848
187067,21105,13094.486,338.4926973
188037,15124,138348.8179,6386.879357
188038,15124,138348.8179,7005.388397
188038,15124,138348.8179,18.95341176
188039,15124,138348.8179,112.4134829
188039,15124,138348.8179,1906.437227
188039,15124,138348.8179,3624.124803
188039,15124,138348.8179,3374.592846
188039,15124,138348.8179,3771.898573
188040,15124,138348.8179,3591.116709
188042,15074,220668.8271,5236.184859
188042,15074,220668.8271,557.4008945
188044,15074,220668.8271,3808.935861
188045,15074,220668.8271,1388.689136
188045,15074,220668.8271,501.7156016
188045,15074,220668.8271,2602.76414
188045,15074,220668.8271,1577.4426
188045,15074,220668.8271,5289.423567
188045,15074,220668.8271,1154.010558
188046,15074,220668.8271,736.7594301
188046,15074,220668.8271,1762.453929
188046,15074,220668.8271,4805.96184
188046,15074,220668.8271,1229.207901
188047,15074,220668.8271,1526.378287
188047,15074,220668.8271,3341.752504
188047,15042,201188.5557,386.1965816
188047,15074,220668.8271,470.9119733
188047,15042,201188.5557,931.0852995
