GRIDCODE,CVENTMUN,LONG_CARR_x_CELDA x CARRILES,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m)
235662,11014,2595581268,305742.4035
236718,11015,2607448770,269167.3958
235656,11015,2595750840,269167.3958
235657,11015,2595761855,269167.3958
235658,11015,2595772870,269167.3958
235659,11015,2595783885,269167.3958
236718,11014,2607212052,305742.4035
236719,11014,2607223066,305742.4035
240949,11015,2654053235,269167.3958
239890,11015,2642388350,269167.3958
239891,11015,2642399365,269167.3958
236721,11003,2604641163,325643.6286
236722,11003,2604652166,325643.6286
236723,11003,2604663169,325643.6286
235662,11003,2592988986,325643.6286
236722,11014,2607256108,305742.4035
235662,11014,2595581268,305742.4035
237782,11003,2616315346,325643.6286
237783,11003,2616326349,325643.6286
237784,11003,2616337352,325643.6286
237785,11003,2616348355,325643.6286
236723,11003,2604663169,325643.6286
236724,11003,2604674172,325643.6286
236726,11003,2604696178,325643.6286
236727,11003,2604707181,325643.6286
235667,11003,2593044001,325643.6286
235668,11003,2593055004,325643.6286
234608,11003,2581391824,325643.6286
234609,11003,2581402827,325643.6286
234610,11003,2581413830,325643.6286
243078,11014,2677261092,305742.4035
242019,11014,2665597266,305742.4035
240959,11014,2653922426,305742.4035
240960,11014,2653933440,305742.4035
239899,11014,2642247586,305742.4035
239900,11014,2642258600,305742.4035
238840,11014,2630583760,305742.4035
229315,11009,2524528835,82388.36505
229316,11009,2524539844,82388.36505
229317,11009,2524550853,82388.36505
228255,11009,2512859295,82388.36505
228256,11009,2512870304,82388.36505
234610,11003,2581413830,325643.6286
233551,11003,2569761653,325643.6286
233552,11003,2569772656,325643.6286
230385,22014,5071695390,395724.3616
230386,22014,5071717404,395724.3616
230387,22014,5071739418,395724.3616
230387,22014,5071739418,395724.3616
230387,22014,5071739418,395724.3616
230387,22014,5071739418,395724.3616
232506,22011,5117689566,412474.7542
232507,22011,5117711577,412474.7542
231448,22011,5094401928,412474.7542
231449,22011,5094423939,412474.7542
231450,22011,5094445950,412474.7542
233564,22014,5141677896,395724.3616
233565,22014,5141699910,395724.3616
232506,22014,5118387084,395724.3616
238851,11003,2628077553,325643.6286
237791,11003,2616414373,325643.6286
237792,11003,2616425376,325643.6286
236731,11003,2604751193,325643.6286
236732,11003,2604762196,325643.6286
242029,11003,2663045087,325643.6286
240970,11003,2651392910,325643.6286
239910,11003,2639729730,325643.6286
239911,11003,2639740733,325643.6286
238851,11003,2628077553,325643.6286
242029,11003,2663045087,325643.6286
235683,22014,5188325562,395724.3616
235684,22014,5188347576,395724.3616
234624,22014,5165012736,395724.3616
235684,22014,5188347576,395724.3616
243088,11003,2674697264,325643.6286
243089,11003,2674708267,325643.6286
243090,11003,2674719270,325643.6286
243091,11003,2674730273,325643.6286
243092,11003,2674741276,325643.6286
242029,11003,2663045087,325643.6286
243092,11033,2682034036,450667.0382
239919,11032,2646786408,228538.9525
238859,11032,2635092488,228538.9525
238860,11032,2635103520,228538.9525
239919,11032,2646786408,228538.9525
239920,11032,2646797440,228538.9525
240979,11032,2658480328,228538.9525
244153,11032,2693495896,228538.9525
244154,11032,2693506928,228538.9525
243095,11032,2681824040,228538.9525
243096,11032,2681835072,228538.9525
242037,11032,2670152184,228538.9525
240978,11032,2658469296,228538.9525
240979,11032,2658480328,228538.9525
246255,11014,2712252570,305742.4035
245196,11014,2700588744,305742.4035
244137,11014,2688924918,305742.4035
243078,11014,2677261092,305742.4035
249434,11014,2747266076,305742.4035
248375,11014,2735602250,305742.4035
247316,11014,2723938424,305742.4035
258953,11030,2856251590,465867.9632
257894,11030,2844570820,465867.9632
256834,11030,2832879020,465867.9632
256835,11030,2832890050,465867.9632
255775,11030,2821198250,465867.9632
254716,11030,2809517480,465867.9632
253656,11030,2797825680,465867.9632
253657,11030,2797836710,465867.9632
252597,11030,2786144910,465867.9632
257906,11029,2844445274,249361.3504
256847,11029,2832765563,249361.3504
255787,11029,2821074823,249361.3504
255788,11029,2821085852,249361.3504
254728,11029,2809395112,249361.3504
253669,11029,2797715401,249361.3504
252610,11029,2786035690,249361.3504
252610,11014,2782246540,305742.4035
251551,11014,2770582714,305742.4035
251552,11014,2770593728,305742.4035
250493,11014,2758929902,305742.4035
249434,11014,2747266076,305742.4035
257906,11029,2844445274,249361.3504
257907,11029,2844456303,249361.3504
257906,11029,2844445274,249361.3504
260025,11029,2867815725,249361.3504
260026,11029,2867826754,249361.3504
260027,11029,2867837783,249361.3504
258965,11029,2856124985,249361.3504
258966,11029,2856136014,249361.3504
257906,11029,2844445274,249361.3504
251558,11033,2775439414,450667.0382
250499,11033,2763755467,450667.0382
243092,11033,2682034036,450667.0382
243093,11033,2682045069,450667.0382
244152,11032,2693484864,228538.9525
244153,11032,2693495896,228538.9525
243093,11032,2681801976,228538.9525
243093,11033,2682045069,450667.0382
244153,11032,2693495896,228538.9525
244154,11032,2693506928,228538.9525
244155,11032,2693517960,228538.9525
244156,11032,2693528992,228538.9525
245212,11032,2705178784,228538.9525
244153,11032,2693495896,228538.9525
246270,11033,2717096910,450667.0382
246271,11033,2717107943,450667.0382
245212,11033,2705423996,450667.0382
249447,11033,2752148751,450667.0382
248388,11033,2740464804,450667.0382
247329,11033,2728780857,450667.0382
246270,11033,2717096910,450667.0382
251564,11033,2775505612,450667.0382
251565,11033,2775516645,450667.0382
250506,11033,2763832698,450667.0382
249447,11033,2752148751,450667.0382
251564,11033,2775505612,450667.0382
252623,11033,2787189559,450667.0382
251564,11033,2775505612,450667.0382
251565,11033,2775516645,450667.0382
251569,11043,2778076467,175310.5354
250510,11043,2766381930,175310.5354
250511,11043,2766392973,175310.5354
252626,11033,2787222658,450667.0382
252627,11033,2787233691,450667.0382
251565,11033,2775516645,450667.0382
251566,11033,2775527678,450667.0382
251567,11033,2775538711,450667.0382
251568,11033,2775549744,450667.0382
251569,11033,2775560777,450667.0382
230391,22011,5071136301,412474.7542
230392,22011,5071158312,412474.7542
230392,22011,5071158312,412474.7542
229333,22011,5047848663,412474.7542
229334,22011,5047870674,412474.7542
226157,22011,4977941727,412474.7542
226158,22011,4977963738,412474.7542
226158,22011,4977963738,412474.7542
226159,22011,4977985749,412474.7542
227217,22011,5001273387,412474.7542
226158,22011,4977963738,412474.7542
229334,22011,5047870674,412474.7542
228275,22011,5024561025,412474.7542
228276,22011,5024583036,412474.7542
227217,22011,5001273387,412474.7542
231450,22011,5094445950,412474.7542
230391,22011,5071136301,412474.7542
231450,22011,5094445950,412474.7542
230391,22011,5071136301,412474.7542
227222,22005,5000020110,239185.3926
227223,22005,5000042115,239185.3926
226163,22005,4976716815,239185.3926
228283,22005,5023367415,239185.3926
228284,22005,5023389420,239185.3926
227223,22005,5000042115,239185.3926
227224,22005,5000064120,239185.3926
229344,22005,5046714720,239185.3926
228285,22005,5023411425,239185.3926
228286,22005,5023433430,239185.3926
228286,22007,5023890002,109453.0177
228287,22007,5023912009,109453.0177
228288,22007,5023934016,109453.0177
227229,22007,5000628603,109453.0177
229343,22005,5046692715,239185.3926
228284,22005,5023389420,239185.3926
229343,22005,5046692715,239185.3926
229344,22005,5046714720,239185.3926
228284,22005,5023389420,239185.3926
231460,22005,5093277300,239185.3926
230401,22005,5069974005,239185.3926
229342,22005,5046670710,239185.3926
229343,22005,5046692715,239185.3926
229344,22005,5046714720,239185.3926
229345,22005,5046736725,239185.3926
230404,22007,5070500828,109453.0177
230405,22007,5070522835,109453.0177
229345,22007,5047195415,109453.0177
236758,22018,5212937644,133458.2413
236759,22018,5212959662,133458.2413
235696,22018,5189554528,133458.2413
235697,22018,5189576546,133458.2413
235698,22018,5189598564,133458.2413
235699,22018,5189620582,133458.2413
235696,22005,5186490480,239185.3926
234636,22005,5163165180,239185.3926
234637,22005,5163187185,239185.3926
233577,22005,5139861885,239185.3926
233578,22005,5139883890,239185.3926
232519,22005,5116580595,239185.3926
231460,22005,5093277300,239185.3926
243100,11032,2681879200,228538.9525
243101,11032,2681890232,228538.9525
242040,11032,2670185280,228538.9525
242041,11032,2670196312,228538.9525
240979,11032,2658480328,228538.9525
240980,11032,2658491360,228538.9525
240981,11032,2658502392,228538.9525
227229,22007,5000628603,109453.0177
227230,22007,5000650610,109453.0177
227231,22007,5000672617,109453.0177
226171,22007,4977345197,109453.0177
226172,22007,4977367204,109453.0177
233582,22018,5143008476,133458.2413
233583,22018,5143030494,133458.2413
232523,22018,5119691414,133458.2413
232524,22018,5119713432,133458.2413
231464,22018,5096374352,133458.2413
231465,22018,5096396370,133458.2413
231464,22007,5093828248,109453.0177
230405,22007,5070522835,109453.0177
234642,22018,5166347556,133458.2413
233583,22018,5143030494,133458.2413
230413,22004,5070007652,332865.7405
229353,22004,5046683412,332865.7405
229354,22004,5046705416,332865.7405
229355,22004,5046727420,332865.7405
236759,22018,5212959662,133458.2413
235700,22018,5189642600,133458.2413
235701,22018,5189664618,133458.2413
234642,22018,5166347556,133458.2413
238883,22004,5256381532,332865.7405
237822,22004,5233035288,332865.7405
237823,22004,5233057292,332865.7405
237824,22004,5233079296,332865.7405
236762,22004,5209711048,332865.7405
236763,22004,5209733052,332865.7405
236764,22004,5209755056,332865.7405
235703,22004,5186408812,332865.7405
235702,22018,5189686636,133458.2413
235703,22018,5189708654,133458.2413
234642,22018,5166347556,133458.2413
234643,22018,5166369574,133458.2413
243117,22013,5351734521,227589.5108
243117,22013,5351734521,227589.5108
242058,22013,5328422754,227589.5108
242059,22013,5328444767,227589.5108
243118,22013,5351756534,227589.5108
242059,22013,5328444767,227589.5108
242060,22013,5328466780,227589.5108
246276,11013,2712237588,54059.14992
245215,11013,2700552795,54059.14992
245216,11013,2700563808,54059.14992
245217,11013,2700574821,54059.14992
244156,11013,2688890028,54059.14992
244156,11032,2693528992,228538.9525
244162,11040,2695548480,55615.76232
244163,11040,2695559520,55615.76232
244164,11040,2695570560,55615.76232
243101,11040,2683835040,55615.76232
243102,11040,2683846080,55615.76232
243103,11040,2683857120,55615.76232
242042,11040,2672143680,55615.76232
242043,11040,2672154720,55615.76232
243101,11032,2681890232,228538.9525
245223,11040,2707261920,55615.76232
244164,11040,2695570560,55615.76232
251570,11043,2778087510,175310.5354
250511,11043,2766392973,175310.5354
250511,11043,2766392973,175310.5354
250512,11043,2766404016,175310.5354
250513,11043,2766415059,175310.5354
250514,11043,2766426102,175310.5354
249453,11043,2754709479,175310.5354
249454,11043,2754720522,175310.5354
246282,11040,2718953280,55615.76232
245223,11040,2707261920,55615.76232
248398,11043,2743059114,175310.5354
247339,11043,2731364577,175310.5354
246280,11043,2719670040,175310.5354
246281,11043,2719681083,175310.5354
246282,11043,2719692126,175310.5354
250514,11043,2766426102,175310.5354
249455,11043,2754731565,175310.5354
249456,11043,2754742608,175310.5354
248397,11043,2743048071,175310.5354
248398,11043,2743059114,175310.5354
246284,11034,2717497656,47794.12556
246285,11034,2717508690,47794.12556
245224,11034,2705801616,47794.12556
245225,11034,2705812650,47794.12556
246282,11040,2718953280,55615.76232
246283,11040,2718964320,55615.76232
245223,11040,2707261920,55615.76232
245224,11040,2707272960,55615.76232
245228,22013,5398203964,227589.5108
246285,11034,2717508690,47794.12556
246286,11034,2717519724,47794.12556
245226,11034,2705823684,47794.12556
245227,11034,2705834718,47794.12556
245228,11034,2705845752,47794.12556
271670,24050,6533663500,136732.2471
271670,24050,6533663500,136732.2471
271671,24050,6533687550,136732.2471
272724,24050,6559012200,136732.2471
271665,24050,6533543250,136732.2471
271666,24050,6533567300,136732.2471
271667,24050,6533591350,136732.2471
271668,24050,6533615400,136732.2471
271669,24050,6533639450,136732.2471
271670,24050,6533663500,136732.2471
261086,11029,2879517494,249361.3504
261087,11029,2879528523,249361.3504
260027,11029,2867837783,249361.3504
267445,24043,6430180135,31428.36211
267446,24043,6430204178,31428.36211
266387,24043,6404742641,31428.36211
266388,24043,6404766684,31428.36211
267443,24032,6427190176,268785.4075
267444,24032,6427214208,268785.4075
267445,24032,6427238240,268785.4075
270621,24032,6503563872,268785.4075
270622,24032,6503587904,268785.4075
269561,24032,6478089952,268785.4075
269562,24032,6478113984,268785.4075
240928,11031,2657676768,138987.6221
240929,11031,2657687799,138987.6221
241989,11025,2667928725,116966.6166
241990,11025,2667939750,116966.6166
240929,11025,2656242225,116966.6166
240930,11025,2656253250,116966.6166
241989,11031,2669380659,138987.6221
240929,11031,2657687799,138987.6221
243049,11020,2678399980,462592.2747
243050,11020,2678411000,462592.2747
241990,11020,2666729800,462592.2747
228236,11017,2514476012,517757.2161
227177,11017,2502809009,517757.2161
227178,11017,2502820026,517757.2161
228236,11017,2514476012,517757.2161
227177,11017,2502809009,517757.2161
227178,11017,2502820026,517757.2161
244109,11020,2690081180,462592.2747
244110,11020,2690092200,462592.2747
244111,11020,2690103220,462592.2747
243050,11020,2678411000,462592.2747
215587,13029,2808883023,221309.9126
214528,13029,2795085312,221309.9126
216647,13029,2822693763,221309.9126
215587,13029,2808883023,221309.9126
215588,13029,2808896052,221309.9126
214520,22016,4722872320,399698.0239
213461,22016,4699557376,399698.0239
205974,16028,3301351272,131181.0159
205975,16028,3301367300,131181.0159
204916,16028,3284393648,131181.0159
204917,16028,3284409676,131181.0159
203859,16067,3275402553,144611.7185
202800,16067,3258387600,144611.7185
202801,16067,3258403667,144611.7185
204917,16028,3284409676,131181.0159
203858,16028,3267436024,131181.0159
203859,16028,3267452052,131181.0159
207032,16028,3318308896,131181.0159
205973,16028,3301335244,131181.0159
205974,16028,3301351272,131181.0159
202801,16067,3258403667,144611.7185
202802,16067,3258419734,144611.7185
201743,16067,3241404781,144611.7185
201744,16067,3241420848,144611.7185
200685,16067,3224405895,144611.7185
237766,11037,2624223342,262554.9829
238827,11037,2635933599,262554.9829
237766,11037,2624223342,262554.9829
237767,11037,2624234379,262554.9829
237768,11037,2624245416,262554.9829
238827,11037,2635933599,262554.9829
238828,11037,2635944636,262554.9829
238828,11015,2630690420,269167.3958
238829,11015,2630701435,269167.3958
238829,11015,2630701435,269167.3958
239889,11015,2642377335,269167.3958
238829,11015,2630701435,269167.3958
238830,11015,2630712450,269167.3958
225065,11027,2481791755,248331.5787
226123,11027,2493458321,248331.5787
225064,11027,2481780728,248331.5787
225065,11027,2481791755,248331.5787
226122,11017,2491186074,517757.2161
226123,11017,2491197091,517757.2161
225065,11027,2481791755,248331.5787
225066,11027,2481802782,248331.5787
224007,11027,2470125189,248331.5787
224008,11027,2470136216,248331.5787
224011,11035,2471961385,192679.8957
224012,11035,2471972420,192679.8957
224013,11035,2471983455,192679.8957
224014,11035,2471994490,192679.8957
224009,11027,2470147243,248331.5787
224010,11027,2470158270,248331.5787
224011,11027,2470169297,248331.5787
224008,11027,2470136216,248331.5787
224009,11027,2470147243,248331.5787
224014,11035,2471994490,192679.8957
224014,11044,2474010616,69003.97308
224014,11035,2471994490,192679.8957
222958,11007,2454098706,289368.9976
222959,11007,2454109713,289368.9976
222960,11007,2454120720,289368.9976
222961,11007,2454131727,289368.9976
224014,11044,2474010616,69003.97308
224015,11044,2474021660,69003.97308
224016,11044,2474032704,69003.97308
224015,11035,2472005525,192679.8957
224016,11035,2472016560,192679.8957
224017,11035,2472027595,192679.8957
222958,11035,2460341530,192679.8957
221905,11005,2442064525,263388.3692
221906,11005,2442075530,263388.3692
221906,11005,2442075530,263388.3692
221907,11005,2442086535,263388.3692
221908,11005,2442097540,263388.3692
221909,11005,2442108545,263388.3692
222961,11007,2454131727,289368.9976
222962,11007,2454142734,289368.9976
222962,11007,2454142734,289368.9976
222962,11007,2454142734,289368.9976
222963,11007,2454153741,289368.9976
222963,11005,2453707815,263388.3692
222964,11005,2453718820,263388.3692
221905,11005,2442064525,263388.3692
222969,11005,2453773845,263388.3692
222970,11005,2453784850,263388.3692
221909,11005,2442108545,263388.3692
221910,11005,2442119550,263388.3692
224032,22006,4930048192,147048.1462
224031,11005,2465461155,263388.3692
224032,11005,2465472160,263388.3692
222970,11005,2453784850,263388.3692
222971,11005,2453795855,263388.3692
222972,11005,2453806860,263388.3692
224032,22006,4930048192,147048.1462
224032,22006,4930048192,147048.1462
224034,22014,4931884476,395724.3616
224032,22006,4930048192,147048.1462
224033,22006,4930070198,147048.1462
224034,22006,4930092204,147048.1462
226157,22011,4977941727,412474.7542
226157,22011,4977941727,412474.7542
224040,22011,4931344440,412474.7542
222981,22011,4908034791,412474.7542
222982,22011,4908056802,412474.7542
226157,22011,4977941727,412474.7542
225098,22011,4954632078,412474.7542
225099,22011,4954654089,412474.7542
224040,22011,4931344440,412474.7542
230389,22011,5071092279,412474.7542
229330,22011,5047782630,412474.7542
229331,22011,5047804641,412474.7542
232506,22014,5118387084,395724.3616
231447,22014,5095074258,395724.3616
231448,22014,5095096272,395724.3616
230389,22014,5071783446,395724.3616
233564,22014,5141677896,395724.3616
232505,22014,5118365070,395724.3616
232506,22014,5118387084,395724.3616
233564,22014,5141677896,395724.3616
229332,22011,5047826652,412474.7542
228273,22011,5024517003,412474.7542
228274,22011,5024539014,412474.7542
228274,22011,5024539014,412474.7542
227215,22011,5001229365,412474.7542
226156,22011,4977919716,412474.7542
226157,22011,4977941727,412474.7542
229331,22011,5047804641,412474.7542
229332,22011,5047826652,412474.7542
210288,15071,3169250448,178552.3928
210289,15071,3169265519,178552.3928
209230,15071,3153305330,178552.3928
209231,15071,3153320401,178552.3928
208172,15071,3137360212,178552.3928
208173,15071,3137375283,178552.3928
206055,15045,3100097475,305964.6917
206056,15045,3100112520,305964.6917
208173,15003,3123219519,193088.1139
207114,15003,3107331342,193088.1139
206055,15003,3091443165,193088.1139
206056,15003,3091458168,193088.1139
206056,15045,3100112520,305964.6917
204997,15045,3084179865,305964.6917
204998,15045,3084194910,305964.6917
213461,22016,4699557376,399698.0239
213461,22016,4699557376,399698.0239
214520,22016,4722872320,399698.0239
211347,15071,3185210637,178552.3928
210288,15071,3169250448,178552.3928
212403,15071,3201125613,178552.3928
212404,15071,3201140684,178552.3928
212405,15071,3201155755,178552.3928
211346,15071,3185195566,178552.3928
211347,15071,3185210637,178552.3928
212403,15071,3201125613,178552.3928
213461,22016,4699557376,399698.0239
212402,22016,4676242432,399698.0239
212403,22016,4676264448,399698.0239
210288,15071,3169250448,178552.3928
197560,16050,3170838000,233245.1395
197561,16050,3170854050,233245.1395
197562,16050,3170870100,233245.1395
197562,16050,3170870100,233245.1395
197562,16050,3170870100,233245.1395
197563,16050,3170886150,233245.1395
200685,16063,3223603155,154034.1765
200686,16063,3223619218,154034.1765
200687,16063,3223635281,154034.1765
200688,16063,3223651344,154034.1765
200689,16063,3223667407,154034.1765
199630,16063,3206656690,154034.1765
200685,16067,3224405895,144611.7185
199630,16063,3206656690,154034.1765
199631,16063,3206672753,154034.1765
199631,16063,3206672753,154034.1765
199633,16044,3202911852,74532.54641
199634,16044,3202927896,74532.54641
199631,16063,3206672753,154034.1765
199632,16063,3206688816,154034.1765
199633,16063,3206704879,154034.1765
197518,16037,3167596166,92404.04305
197519,16037,3167612203,92404.04305
199634,16044,3202927896,74532.54641
198575,16044,3185937300,74532.54641
198576,16044,3185953344,74532.54641
198577,16044,3185969388,74532.54641
197518,16044,3168978792,74532.54641
197528,16027,3165781256,87222.09097
197529,16027,3165797283,87222.09097
197529,16018,3164019522,128389.8563
197530,16018,3164035540,128389.8563
243051,11020,2678422020,462592.2747
243052,11020,2678433040,462592.2747
243052,11020,2678433040,462592.2747
243053,11020,2678444060,462592.2747
241994,11020,2666773880,462592.2747
241995,11020,2666784900,462592.2747
241996,11020,2666795920,462592.2747
241996,11020,2666795920,462592.2747
241997,11020,2666806940,462592.2747
251513,14053,3534512189,590199.2845
250454,14053,3519630062,590199.2845
250455,14053,3519644115,590199.2845
250456,14053,3519658168,590199.2845
250456,14109,3533683704,203855.2861
249397,14109,3518742273,203855.2861
243050,11020,2678411000,462592.2747
248340,14109,3503829060,203855.2861
247281,14109,3488887629,203855.2861
247282,14109,3488901738,203855.2861
246223,14109,3473960307,203855.2861
246224,14109,3473974416,203855.2861
245165,14109,3459032985,203855.2861
245165,11020,2701718300,462592.2747
245166,11020,2701729320,462592.2747
244107,11020,2690059140,462592.2747
244108,11020,2690070160,462592.2747
243049,11020,2678399980,462592.2747
243050,11020,2678411000,462592.2747
249397,14109,3518742273,203855.2861
249398,14109,3518756382,203855.2861
248339,14109,3503814951,203855.2861
248340,14109,3503829060,203855.2861
253628,14053,3564234284,590199.2845
252569,14053,3549352157,590199.2845
252570,14053,3549366210,590199.2845
252571,14053,3549380263,590199.2845
252571,14053,3549380263,590199.2845
251512,14053,3534498136,590199.2845
251513,14053,3534512189,590199.2845
243050,11020,2678411000,462592.2747
243051,11020,2678422020,462592.2747
197533,16018,3164083594,128389.8563
197534,16018,3164099612,128389.8563
197536,16003,3161168608,111133.9169
197537,16003,3161184611,111133.9169
197534,16018,3164099612,128389.8563
197534,16020,3164494680,73036.81822
197535,16020,3164510700,73036.81822
197536,16020,3164526720,73036.81822
197542,16110,3182401620,334074.8329
197543,16110,3182417730,334074.8329
197544,16110,3182433840,334074.8329
197545,16110,3182449950,334074.8329
197546,16110,3182466060,334074.8329
197546,16110,3182466060,334074.8329
197547,16110,3182482170,334074.8329
197548,16110,3182498280,334074.8329
197549,16110,3182514390,334074.8329
197551,16110,3182546610,334074.8329
197552,16110,3182562720,334074.8329
197553,16110,3182578830,334074.8329
197553,16050,3170725650,233245.1395
197554,16050,3170741700,233245.1395
197554,16050,3170741700,233245.1395
197555,16050,3170757750,233245.1395
197555,16050,3170757750,233245.1395
197556,16050,3170773800,233245.1395
197557,16050,3170789850,233245.1395
197558,16050,3170805900,233245.1395
197558,16050,3170805900,233245.1395
197558,16050,3170805900,233245.1395
197559,16050,3170821950,233245.1395
197560,16050,3170838000,233245.1395
213406,16113,3438610878,88136.38657
215525,11016,2374223400,45567.01937
214466,11016,2362557456,45567.01937
213406,11016,2350880496,45567.01937
213407,11016,2350891512,45567.01937
236698,11031,2611015638,138987.6221
235638,11031,2599322778,138987.6221
235639,11031,2599333809,138987.6221
234579,11031,2587640949,138987.6221
233520,11031,2575959120,138987.6221
232461,11031,2564277291,138987.6221
232461,11026,2563114986,137889.0161
237756,11020,2620071120,462592.2747
236697,11020,2608400940,462592.2747
236698,11020,2608411960,462592.2747
254703,11030,2809374090,465867.9632
253644,11030,2797693320,465867.9632
252585,11030,2786012550,465867.9632
263163,14035,3693492705,401933.4854
264222,14053,3713111766,590199.2845
263163,14053,3698229639,590199.2845
262104,14053,3683347512,590199.2845
209150,16028,3352256200,131181.0159
208091,16028,3335282548,131181.0159
210209,16069,3377848421,122311.1201
209150,16069,3360831350,122311.1201
210210,16109,3386272890,52072.31047
209151,16109,3369213459,52072.31047
209152,16109,3369229568,52072.31047
208093,16109,3352170137,52072.31047
208094,16109,3352186246,52072.31047
210209,16069,3377848421,122311.1201
210210,16069,3377864490,122311.1201
202801,16067,3258403667,144611.7185
202808,16063,3257704904,154034.1765
202809,16063,3257720967,154034.1765
204924,16063,3291694212,154034.1765
203865,16063,3274683495,154034.1765
202805,16063,3257656715,154034.1765
202806,16063,3257672778,154034.1765
207042,16067,3326543814,144611.7185
205983,16067,3309528861,144611.7185
207042,16004,3313500168,59865.4974
205983,16004,3296551932,59865.4974
204924,16004,3279603696,59865.4974
210218,16067,3377572606,144611.7185
209159,16067,3360557653,144611.7185
208100,16067,3343542700,144611.7185
207041,16067,3326527747,144611.7185
210218,11023,2317233014,420328.6373
198581,16037,3184643497,92404.04305
197521,16037,3167644277,92404.04305
197522,16037,3167660314,92404.04305
200698,16054,3222005692,86819.95576
200699,16054,3222021746,86819.95576
200700,16054,3222037800,86819.95576
200701,16054,3222053854,86819.95576
200702,16054,3222069908,86819.95576
199639,16054,3205004506,86819.95576
199640,16054,3205020560,86819.95576
198581,16054,3188019374,86819.95576
202809,16063,3257720967,154034.1765
202809,16063,3257720967,154034.1765
201750,16063,3240710250,154034.1765
201751,16063,3240726313,154034.1765
201752,16063,3240742376,154034.1765
202811,16071,3259375581,253296.3577
202812,16071,3259391652,253296.3577
202813,16071,3259407723,253296.3577
201752,16071,3242356392,253296.3577
202813,16071,3259407723,253296.3577
202814,16071,3259423794,253296.3577
204932,16071,3293462172,253296.3577
203872,16071,3276426912,253296.3577
203873,16071,3276442983,253296.3577
202813,16071,3259407723,253296.3577
208105,16004,3330512420,59865.4974
209164,16004,3347460656,59865.4974
209165,16004,3347476660,59865.4974
208105,16004,3330512420,59865.4974
209165,16113,3370275645,88136.38657
209165,16113,3370275645,88136.38657
209166,16113,3370291758,88136.38657
209166,16113,3370291758,88136.38657
209167,16113,3370307871,88136.38657
202822,16054,3256104388,86819.95576
201761,16054,3239071094,86819.95576
201762,16054,3239087148,86819.95576
201763,16054,3239103202,86819.95576
202822,11046,2240371812,220139.2207
202822,11046,2240371812,220139.2207
202823,11046,2240382858,220139.2207
203882,11021,2246983522,58956.67765
203883,11021,2246994543,58956.67765
203884,11021,2247005564,58956.67765
202823,11021,2235312283,58956.67765
203879,16071,3276539409,253296.3577
204938,11046,2263745148,220139.2207
203879,11046,2252047434,220139.2207
203880,11046,2252058480,220139.2207
203881,11046,2252069526,220139.2207
202822,11046,2240371812,220139.2207
211293,16071,3395689803,253296.3577
210232,16071,3378638472,253296.3577
210233,16071,3378654543,253296.3577
210234,16071,3378670614,253296.3577
209173,16071,3361619283,253296.3577
209174,16071,3361635354,253296.3577
208114,16071,3344600094,253296.3577
207054,16071,3327564834,253296.3577
207055,16071,3327580905,253296.3577
207056,16071,3327596976,253296.3577
205994,16071,3310529574,253296.3577
205995,16071,3310545645,253296.3577
205996,16071,3310561716,253296.3577
205997,16071,3310577787,253296.3577
204935,16071,3293510385,253296.3577
209173,11046,2310524958,220139.2207
209174,11046,2310536004,220139.2207
208114,11046,2298827244,220139.2207
207055,11046,2287129530,220139.2207
212353,11042,2344801826,161873.2151
211293,11042,2333097306,161873.2151
211294,11042,2333108348,161873.2151
211271,16069,3394913699,122311.1201
215504,16069,3462933776,122311.1201
214445,16069,3445916705,122311.1201
213386,16069,3428899634,122311.1201
215507,11023,2375533661,420328.6373
215507,11023,2375533661,420328.6373
211273,16060,3393044380,38415.74263
210214,16060,3376036840,38415.74263
209155,16060,3359029300,38415.74263
211273,11023,2328862279,420328.6373
214450,11023,2363882350,420328.6373
213391,11023,2352208993,420328.6373
212332,11023,2340535636,420328.6373
212333,11023,2340546659,420328.6373
211273,11023,2328862279,420328.6373
212333,11023,2340546659,420328.6373
212334,11023,2340557682,420328.6373
211273,11023,2328862279,420328.6373
211274,11023,2328873302,420328.6373
212334,11023,2340557682,420328.6373
212334,11023,2340557682,420328.6373
212335,11023,2340568705,420328.6373
212336,11023,2340579728,420328.6373
213395,11023,2352253085,420328.6373
213394,11023,2352242062,420328.6373
213395,11023,2352253085,420328.6373
214453,11023,2363915419,420328.6373
214453,11023,2363915419,420328.6373
213394,11023,2352242062,420328.6373
215511,11023,2375577753,420328.6373
214452,11023,2363904396,420328.6373
214453,11023,2363915419,420328.6373
215511,11023,2375577753,420328.6373
215511,11023,2375577753,420328.6373
215511,11023,2375577753,420328.6373
222918,14048,3131552064,202312.6461
221859,14048,3116675232,202312.6461
221859,14033,3113347347,84647.62862
221860,14033,3113361380,84647.62862
220801,14033,3098500433,84647.62862
219740,14033,3083611420,84647.62862
219741,14033,3083625453,84647.62862
219742,14033,3083639486,84647.62862
218681,14033,3068750473,84647.62862
222917,14048,3131538016,202312.6461
222918,14048,3131552064,202312.6461
222917,14033,3128194261,84647.62862
211284,16113,3404419092,88136.38657
211286,16113,3404451318,88136.38657
211287,16113,3404467431,88136.38657
211287,16071,3395593377,253296.3577
210228,16071,3378574188,253296.3577
210229,16071,3378590259,253296.3577
212346,16113,3421531098,88136.38657
211287,16113,3404467431,88136.38657
